Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-02-11,0.51, 1995,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-02-21,0.501, 1995,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-03-01,0.392, 1995,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-03-11,0.421, 1995,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-03-21,0.477, 1995,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-04-01,0.554, 1995,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-04-11,0.617, 1995,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-04-21,0.57, 1995,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-05-01,0.535, 1995,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-05-11,0.574, 1995,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-05-21,0.554, 1995,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-06-01,0.49, 1995,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-06-11,0.477, 1995,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-06-21,0.467, 1995,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-07-01,0.462, 1995,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-07-11,0.442, 1995,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-07-21,0.368, 1995,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-08-01,0.328, 1995,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-08-11,0.365, 1995,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-08-21,0.382, 1995,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-09-01,0.386, 1995,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-09-11,0.4, 1995,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-09-21,0.39, 1995,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-10-01,0.432, 1995,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-10-11,0.459, 1995,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-10-21,0.531, 1995,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-11-01,0.575, 1995,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-11-11,0.499, 1995,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-11-21,0.448, 1995,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-12-01,0.477, 1995,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-12-11,0.515, 1995,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1995-12-21,0.431, 1995,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-01-01,0.312, 1996,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-01-11,0.297, 1996,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-01-21,0.331, 1996,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-02-01,0.288, 1996,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-02-11,0.319, 1996,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-02-21,0.35, 1996,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-03-01,0.35, 1996,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-03-11,0.491, 1996,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-03-21,0.534, 1996,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-04-01,0.561, 1996,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-04-11,0.578, 1996,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-04-21,0.447, 1996,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-05-01,0.381, 1996,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-05-11,0.393, 1996,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-05-21,0.47, 1996,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-06-01,0.526, 1996,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-06-11,0.511, 1996,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-06-21,0.493, 1996,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-07-01,0.519, 1996,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-07-11,0.549, 1996,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-07-21,0.517, 1996,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-08-01,0.465, 1996,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-08-11,0.459, 1996,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-08-21,0.472, 1996,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-09-01,0.472, 1996,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-09-11,0.454, 1996,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-09-21,0.441, 1996,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-10-01,0.492, 1996,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-10-11,0.517, 1996,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-10-21,0.56, 1996,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-11-01,0.541, 1996,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-11-11,0.498, 1996,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-11-21,0.461, 1996,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-12-01,0.502, 1996,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-12-11,0.392, 1996,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1996-12-21,0.372, 1996,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-01-01,0.38, 1997,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-01-11,0.486, 1997,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-01-21,0.553, 1997,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-02-01,0.529, 1997,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-02-11,0.482, 1997,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-02-21,0.434, 1997,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-03-01,0.312, 1997,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-03-11,0.379, 1997,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-03-21,0.486, 1997,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-04-01,0.521, 1997,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-04-11,0.494, 1997,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-04-21,0.451, 1997,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-05-01,0.421, 1997,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-05-11,0.443, 1997,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-05-21,0.515, 1997,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-06-01,0.566, 1997,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-06-11,0.553, 1997,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-06-21,0.575, 1997,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-07-01,0.609, 1997,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-07-11,0.595, 1997,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-07-21,0.547, 1997,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-08-01,0.503, 1997,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-08-11,0.451, 1997,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-08-21,0.39, 1997,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-09-01,0.344, 1997,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-09-11,0.342, 1997,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-09-21,0.358, 1997,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-10-01,0.43, 1997,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-10-11,0.454, 1997,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-10-21,0.512, 1997,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-11-01,0.551, 1997,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-11-11,0.543, 1997,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-11-21,0.561, 1997,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-12-01,0.613, 1997,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-12-11,0.602, 1997,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1997-12-21,0.534, 1997,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-01-01,0.392, 1998,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-01-11,0.322, 1998,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-01-21,0.416, 1998,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-02-01,0.502, 1998,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-02-11,0.588, 1998,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-02-21,0.614, 1998,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-03-01,0.573, 1998,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-03-11,0.556, 1998,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-03-21,0.572, 1998,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-04-01,0.58, 1998,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-04-11,0.53, 1998,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-04-21,0.481, 1998,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-05-01,0.447, 1998,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-05-11,0.486, 1998,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-05-21,0.56, 1998,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-06-01,0.57, 1998,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-06-11,0.535, 1998,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-06-21,0.558, 1998,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-07-01,0.633, 1998,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-07-11,0.642, 1998,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-07-21,0.601, 1998,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-08-01,0.582, 1998,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-08-11,0.622, 1998,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-08-21,0.666, 1998,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-09-01,0.676, 1998,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-09-11,0.672, 1998,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-09-21,0.718, 1998,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-10-01,0.773, 1998,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-10-11,0.777, 1998,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-10-21,0.756, 1998,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-11-01,0.72, 1998,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-11-11,0.683, 1998,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-11-21,0.713, 1998,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-12-01,0.73, 1998,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-12-11,0.689, 1998,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1998-12-21,0.651, 1998,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-01-01,0.583, 1999,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-01-11,0.649, 1999,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-01-21,0.62, 1999,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-02-01,0.544, 1999,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-02-11,0.528, 1999,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-02-21,0.567, 1999,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-03-01,0.516, 1999,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-03-11,0.56, 1999,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-03-21,0.624, 1999,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-04-01,0.657, 1999,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-04-11,0.659, 1999,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-04-21,0.629, 1999,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-05-01,0.579, 1999,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-05-11,0.617, 1999,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-05-21,0.652, 1999,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-06-01,0.557, 1999,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-06-11,0.516, 1999,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-06-21,0.596, 1999,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-07-01,0.753, 1999,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-07-11,0.867, 1999,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-07-21,0.885, 1999,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-08-01,0.858, 1999,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-08-11,0.832, 1999,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-08-21,0.846, 1999,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-09-01,0.862, 1999,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-09-11,0.857, 1999,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-09-21,0.856, 1999,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-10-01,0.87, 1999,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-10-11,0.872, 1999,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-10-21,0.86, 1999,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-11-01,0.834, 1999,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-11-11,0.828, 1999,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-11-21,0.803, 1999,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-12-01,0.731, 1999,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-12-11,0.599, 1999,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,1999-12-21,0.525, 1999,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-01-01,0.567, 2000,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-01-11,0.563, 2000,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-01-21,0.652, 2000,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-02-01,0.767, 2000,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-02-11,0.835, 2000,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-02-21,0.797, 2000,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-03-01,0.731, 2000,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-03-11,0.691, 2000,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-03-21,0.666, 2000,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-04-01,0.626, 2000,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-04-11,0.566, 2000,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-04-21,0.531, 2000,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-05-01,0.494, 2000,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-05-11,0.598, 2000,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-05-21,0.479, 2000,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-06-01,0.449, 2000,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-06-11,0.415, 2000,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-06-21,0.403, 2000,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-07-01,0.362, 2000,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-07-11,0.376, 2000,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-07-21,0.398, 2000,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-08-01,0.457, 2000,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-08-11,0.527, 2000,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-08-21,0.614, 2000,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-09-01,0.624, 2000,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-09-11,0.596, 2000,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-09-21,0.539, 2000,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-10-01,0.536, 2000,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-10-11,0.521, 2000,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-10-21,0.506, 2000,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-11-01,0.505, 2000,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-11-11,0.489, 2000,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-11-21,0.477, 2000,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-12-01,0.483, 2000,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-12-11,0.453, 2000,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2000-12-21,0.346, 2000,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-01-01,0.422, 2001,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-01-11,0.485, 2001,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-01-21,0.598, 2001,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-02-01,0.649, 2001,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-02-11,0.658, 2001,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-02-21,0.666, 2001,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-03-01,0.659, 2001,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-03-11,0.541, 2001,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-03-21,0.508, 2001,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-04-01,0.487, 2001,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-04-11,0.442, 2001,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-04-21,0.418, 2001,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-05-01,0.391, 2001,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-05-11,0.441, 2001,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-05-21,0.521, 2001,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-06-01,0.433, 2001,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-06-11,0.418, 2001,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-06-21,0.386, 2001,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-07-01,0.405, 2001,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-07-11,0.407, 2001,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-07-21,0.377, 2001,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-08-01,0.425, 2001,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-08-11,0.501, 2001,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-08-21,0.619, 2001,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-09-01,0.666, 2001,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-09-11,0.659, 2001,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-09-21,0.602, 2001,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-10-01,0.562, 2001,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-10-11,0.507, 2001,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-10-21,0.514, 2001,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-11-01,0.503, 2001,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2207,Tahoua,2001-11-11,0.483, 2001,11,2, ,FAO-ASIS
